clon,clat,cdep,slip,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
1564999.0347916726,5302202.074099093,498.09774858888557,0.8754777391990777,1564659.5963357135,5301789.873087504,1.0,1565096.6122523071,5302727.056745011,1.0,1565338.4732476312,5302614.2751106825,995.1954971777711,1564901.457331038,5301677.091453175,995.1954971777711
1565436.050708266,5303139.2577566,498.09774858888557,1.722271063390638,1565096.6122523071,5302727.056745011,1.0,1565533.6281689005,5303664.240402519,1.0,1565775.4891642248,5303551.45876819,995.1954971777711,1565338.4732476312,5302614.2751106825,995.1954971777711
1565873.0666248593,5304076.4414141085,498.09774858888557,2.744757038487454,1565533.6281689005,5303664.240402519,1.0,1565970.644085494,5304601.424060026,1.0,1566212.5050808184,5304488.642425697,995.1954971777711,1565775.4891642248,5303551.45876819,995.1954971777711
1566310.082541453,5305013.625071616,498.09774858888557,2.532583984647737,1565970.644085494,5304601.424060026,1.0,1566407.6600020877,5305538.6077175345,1.0,1566649.5209974118,5305425.826083206,995.1954971777711,1566212.5050808184,5304488.642425697,995.1954971777711
1566747.0984580463,5305950.808729123,498.09774858888557,2.8097445415187985,1566407.6600020877,5305538.6077175345,1.0,1566844.6759186808,5306475.791375042,1.0,1567086.5369140054,5306363.009740713,995.1954971777711,1566649.5209974118,5305425.826083206,995.1954971777711
1567184.11437464,5306887.992386631,498.09774858888557,3.359561527669362,1566844.6759186808,5306475.791375042,1.0,1567281.6918352747,5307412.975032549,1.0,1567523.5528305988,5307300.19339822,995.1954971777711,1567086.5369140054,5306363.009740713,995.1954971777711
1567621.1302912333,5307825.176044138,498.09774858888557,4.895256529061693,1567281.6918352747,5307412.975032549,1.0,1567718.7077518678,5308350.158690057,1.0,1567960.5687471924,5308237.377055728,995.1954971777711,1567523.5528305988,5307300.19339822,995.1954971777711
1568058.146207827,5308762.3597016465,498.09774858888557,6.483140658933905,1567718.7077518678,5308350.158690057,1.0,1568155.7236684614,5309287.342347564,1.0,1568397.5846637858,5309174.560713235,995.1954971777711,1567960.5687471924,5308237.377055728,995.1954971777711
1568495.1621244205,5309699.543359154,498.09774858888557,6.068173031475315,1568155.7236684614,5309287.342347564,1.0,1568592.7395850548,5310224.5260050725,1.0,1568834.6005803794,5310111.744370744,995.1954971777711,1568397.5846637858,5309174.560713235,995.1954971777711
1568932.178041014,5310636.727016661,498.09774858888557,5.774044289713775,1568592.7395850548,5310224.5260050725,1.0,1569029.7555016484,5311161.70966258,1.0,1569271.6164969727,5311048.928028251,995.1954971777711,1568834.6005803794,5310111.744370744,995.1954971777711
1569369.1939576073,5311573.910674169,498.09774858888557,3.6498088446207713,1569029.7555016484,5311161.70966258,1.0,1569466.771418242,5312098.893320087,1.0,1569708.632413566,5311986.111685758,995.1954971777711,1569271.6164969727,5311048.928028251,995.1954971777711
1569806.2098742006,5312511.094331676,498.09774858888557,2.6493457594098966,1569466.771418242,5312098.893320087,1.0,1569903.7873348352,5313036.076977595,1.0,1570145.6483301597,5312923.295343266,995.1954971777711,1569708.632413566,5311986.111685758,995.1954971777711
1570243.2257907942,5313448.2779891845,498.09774858888557,2.103853154833745,1569903.7873348352,5313036.076977595,1.0,1570340.803251429,5313973.260635102,1.0,1570582.6642467533,5313860.479000773,995.1954971777711,1570145.6483301597,5312923.295343266,995.1954971777711
