clon,clat,cdep,slip,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
9419679.53059533,31857732.135122534,17016.180648956008,1.3847243117977897,9419342.577108214,31857325.977001175,16517.07957389801,9419774.076240664,31858251.329876915,16517.07957389801,9420016.484082451,31858138.293243892,17515.28172401401,9419584.984949997,31857212.940368153,17515.28172401401
9420111.029727783,31858657.487998273,17016.180648956008,1.2546549013086872,9419774.076240664,31858251.329876915,16517.07957389801,9420205.575373117,31859176.68275265,16517.07957389801,9420447.983214904,31859063.64611963,17515.28172401401,9420016.484082451,31858138.293243892,17515.28172401401
9420542.528860236,31859582.840874013,17016.180648956008,0.4750814139874156,9420205.575373117,31859176.68275265,16517.07957389801,9420637.07450557,31860102.035628393,16517.07957389801,9420879.482347354,31859988.99899537,17515.28172401401,9420447.983214904,31859063.64611963,17515.28172401401
9420974.027992688,31860508.19374975,17016.180648956008,0.2687850437940389,9420637.07450557,31860102.035628393,16517.07957389801,9421068.573638022,31861027.388504133,16517.07957389801,9421310.981479809,31860914.35187111,17515.28172401401,9420879.482347354,31859988.99899537,17515.28172401401
9421405.527125143,31861433.546625488,17016.180648956008,0.3603375343860213,9421068.573638022,31861027.388504133,16517.07957389801,9421500.072770476,31861952.74137987,16517.07957389801,9421742.48061226,31861839.704746846,17515.28172401401,9421310.981479809,31860914.35187111,17515.28172401401
9421837.026257593,31862358.899501227,17016.180648956008,0.18988431037653603,9421500.072770476,31861952.74137987,16517.07957389801,9421931.571902927,31862878.094255608,16517.07957389801,9422173.979744714,31862765.057622585,17515.28172401401,9421742.48061226,31861839.704746846,17515.28172401401
9422268.525390048,31863284.252376966,17016.180648956008,0.10434820941873957,9421931.571902927,31862878.094255608,16517.07957389801,9422363.071035381,31863803.447131347,16517.07957389801,9422605.478877164,31863690.410498325,17515.28172401401,9422173.979744714,31862765.057622585,17515.28172401401
9422700.024522498,31864209.605252706,17016.180648956008,0.05372941056269157,9422363.071035381,31863803.447131347,16517.07957389801,9422794.570167832,31864728.800007083,16517.07957389801,9423036.978009619,31864615.76337406,17515.28172401401,9422605.478877164,31863690.410498325,17515.28172401401
9423131.523654953,31865134.958128445,17016.180648956008,0.005648617082502158,9422794.570167832,31864728.800007083,16517.07957389801,9423226.069300286,31865654.152882826,16517.07957389801,9423468.477142071,31865541.116249803,17515.28172401401,9423036.978009619,31864615.76337406,17515.28172401401
9423563.022787405,31866060.311004184,17016.180648956008,0.01810003825154256,9423226.069300286,31865654.152882826,16517.07957389801,9423657.568432739,31866579.50575856,16517.07957389801,9423899.976274524,31866466.46912554,17515.28172401401,9423468.477142071,31865541.116249803,17515.28172401401
9423994.521919858,31866985.663879916,17016.180648956008,0.04882214481565938,9423657.568432739,31866579.50575856,16517.07957389801,9424089.06756519,31867504.8586343,16517.07957389801,9424331.475406976,31867391.82200128,17515.28172401401,9423899.976274524,31866466.46912554,17515.28172401401
9424426.02105231,31867911.01675566,17016.180648956008,0.08098742714975024,9424089.06756519,31867504.8586343,16517.07957389801,9424520.566697644,31868430.211510036,16517.07957389801,9424762.974539427,31868317.174877018,17515.28172401401,9424331.475406976,31867391.82200128,17515.28172401401
9424857.52018476,31868836.369631395,17016.180648956008,0.1722092664735312,9424520.566697644,31868430.211510036,16517.07957389801,9424952.065830095,31869355.564385775,16517.07957389801,9425194.473671881,31869242.527752753,17515.28172401401,9424762.974539427,31868317.174877018,17515.28172401401
9425289.019317215,31869761.722507138,17016.180648956008,0.20867791008548806,9424952.065830095,31869355.564385775,16517.07957389801,9425383.56496255,31870280.917261515,16517.07957389801,9425625.972804334,31870167.880628493,17515.28172401401,9425194.473671881,31869242.527752753,17515.28172401401
9425720.518449668,31870687.075382873,17016.180648956008,0.23884321923619495,9425383.56496255,31870280.917261515,16517.07957389801,9425815.064095,31871206.270137254,16517.07957389801,9426057.471936787,31871093.233504232,17515.28172401401,9425625.972804334,31870167.880628493,17515.28172401401
9426152.017582119,31871612.42825861,17016.180648956008,0.23930654858683625,9425815.064095,31871206.270137254,16517.07957389801,9426246.563227452,31872131.623012993,16517.07957389801,9426488.97106924,31872018.58637997,17515.28172401401,9426057.471936787,31871093.233504232,17515.28172401401
9426583.516714573,31872537.78113435,17016.180648956008,0.3749417076504069,9426246.563227452,31872131.623012993,16517.07957389801,9426678.062359907,31873056.97588873,16517.07957389801,9426920.47020169,31872943.939255707,17515.28172401401,9426488.97106924,31872018.58637997,17515.28172401401
9427015.015847024,31873463.13401009,17016.180648956008,0.47985846373156466,9426678.062359907,31873056.97588873,16517.07957389801,9427109.561492357,31873982.32876447,16517.07957389801,9427351.969334144,31873869.292131446,17515.28172401401,9426920.47020169,31872943.939255707,17515.28172401401
9427446.514979478,31874388.48688583,17016.180648956008,1.2643628648796874,9427109.561492357,31873982.32876447,16517.07957389801,9427541.060624812,31874907.681640208,16517.07957389801,9427783.468466599,31874794.645007186,17515.28172401401,9427351.969334144,31873869.292131446,17515.28172401401
9427878.01411193,31875313.83976157,17016.180648956008,1.8446006542896958,9427541.060624812,31874907.681640208,16517.07957389801,9427972.559757264,31875833.034515943,16517.07957389801,9428214.96759905,31875719.99788292,17515.28172401401,9427783.468466599,31874794.645007186,17515.28172401401
9428309.513244383,31876239.192637302,17016.180648956008,2.3283931089917083,9427972.559757264,31875833.034515943,16517.07957389801,9428404.058889717,31876758.387391686,16517.07957389801,9428646.466731502,31876645.350758664,17515.28172401401,9428214.96759905,31875719.99788292,17515.28172401401
9428741.012376836,31877164.54551304,17016.180648956008,2.266580360433336,9428404.058889717,31876758.387391686,16517.07957389801,9428835.55802217,31877683.740267422,16517.07957389801,9429077.965863954,31877570.703634404,17515.28172401401,9428646.466731502,31876645.350758664,17515.28172401401
9429172.511509288,31878089.89838878,17016.180648956008,1.4367543650487977,9428835.55802217,31877683.740267422,16517.07957389801,9429267.057154622,31878609.09314316,16517.07957389801,9429509.464996407,31878496.05651014,17515.28172401401,9429077.965863954,31877570.703634404,17515.28172401401
9429604.01064174,31879015.25126452,17016.180648956008,0.9469905221985975,9429267.057154622,31878609.09314316,16517.07957389801,9429698.556287074,31879534.4460189,16517.07957389801,9429940.964128861,31879421.40938588,17515.28172401401,9429509.464996407,31878496.05651014,17515.28172401401
9430035.509774193,31879940.60414026,17016.180648956008,1.0650482371308327,9429698.556287074,31879534.4460189,16517.07957389801,9430130.055419527,31880459.798894636,16517.07957389801,9430372.463261312,31880346.762261614,17515.28172401401,9429940.964128861,31879421.40938588,17515.28172401401
9419921.938437114,31857619.09848951,18014.38279907201,1.174669328724607,9419584.984949997,31857212.940368153,17515.28172401401,9420016.484082451,31858138.293243892,17515.28172401401,9420258.891924232,31858025.25661087,18513.48387413001,9419827.39279178,31857099.903735135,18513.48387413001
9420353.437569568,31858544.451365255,18014.38279907201,1.3126153265711211,9420016.484082451,31858138.293243892,17515.28172401401,9420447.983214904,31859063.64611963,17515.28172401401,9420690.391056685,31858950.609486613,18513.48387413001,9420258.891924232,31858025.25661087,18513.48387413001
9420784.93670202,31859469.80424099,18014.38279907201,0.821005804335248,9420447.983214904,31859063.64611963,17515.28172401401,9420879.482347354,31859988.99899537,17515.28172401401,9421121.890189137,31859875.962362353,18513.48387413001,9420690.391056685,31858950.609486613,18513.48387413001
9421216.435834473,31860395.15711673,18014.38279907201,0.41250112257618987,9420879.482347354,31859988.99899537,17515.28172401401,9421310.981479809,31860914.35187111,17515.28172401401,9421553.38932159,31860801.31523809,18513.48387413001,9421121.890189137,31859875.962362353,18513.48387413001
9421647.934966924,31861320.509992465,18014.38279907201,0.23238409336727892,9421310.981479809,31860914.35187111,17515.28172401401,9421742.48061226,31861839.704746846,17515.28172401401,9421984.888454042,31861726.668113828,18513.48387413001,9421553.38932159,31860801.31523809,18513.48387413001
9422079.434099378,31862245.86286821,18014.38279907201,0.12873415817025868,9421742.48061226,31861839.704746846,17515.28172401401,9422173.979744714,31862765.057622585,17515.28172401401,9422416.387586495,31862652.020989563,18513.48387413001,9421984.888454042,31861726.668113828,18513.48387413001
